#gene	differential_expression_T_test_p_value	4170686/tumor	4177987_tumor	4160468_tumor	4121361_tumor	4159170_tumor	4134005_tumor	4139696_tumor	4177601_tumor	4105105_tumor	4175837_tumor	4158726_tumor	4189200_tumor	4174905_tumor	4188900_tumor	normal_gcb_cells_SRR834985	normal_gcb_cells_SRR834984	normal_gcb_cells_SRR834986	normal_gcb_cells_SRR834983
DCK	0.0003237939194563598	3.7031495596375112	3.364316393546824	5.3650462173247915	4.79647787984639	4.439678291297477	6.648093322345946	5.647848273824043	3.1757701726648935	3.4424263781543387	2.614738306832471	2.010228871290769	4.2238936585973175	6.03232477227042	3.314297410652484	9.333172149328862	11.01648198829014	10.149330416580964	12.393584121286258
DCLRE1C	6.63421196839996e-05	1.0387614765482183	0.8866812414076788	1.1075773686494796	1.3053548919199585	1.1595223799175356	3.0547079259406575	1.230498510997861	0.7512126648464286	1.7377244840158403	0.8804129989189359	1.1054156691282495	1.1248273426177897	1.5127717351735295	1.1787715223737818	2.299924208853787	2.167973172962706	2.0899768547258533	2.5322719975043393
DCN	0.003084759990077627	5.906499392507764	2.705531564484797	2.0966370707667004	2.8169139630459528	0.9151811534054589	2.603104632212412	2.224276669720057	4.1052463383678806	2.463180772185647	0.8686272651198069	15.634583751132547	2.2428166747796	5.791875467095197	1.7945004360739203	0.057538623559031624	0.10870952176968571	0.16900207048547614	0.04771439349290694
DCP2	0.0021976088882096493	2.875175114090399	4.0514838508473305	4.210437145151696	3.4041850677049625	3.5808272025982526	3.7587900043397084	4.915555396347311	2.749755597547882	2.8550625387627844	3.527840892889893	2.660042013661114	3.325742577318885	5.17465400017136	3.001076239381599	5.248149715697442	6.823297149857442	7.072492148307677	6.912299055101658
DCPS	3.0457223079087884e-08	0.42348048162335294	0.5072958538218917	0.6087708353275789	0.5278903968874687	0.45417899499447373	0.6684841978069249	0.7835046298816223	0.6334217933037644	0.641236383342971	0.6140276333911507	0.35767946825261865	0.5633882494026863	0.5017167413717041	0.5269553230307963	1.1494625211211662	1.0208591354442769	1.0914969741055147	1.0885003457859106
DCTD	9.850745568310516e-11	2.9772361081729968	3.3491234487502606	2.5097594964502505	2.5592967995809457	2.3950795371531566	2.391926082419125	1.6172632371207134	3.1249851870438596	2.360129459445213	3.179878659514772	2.936949823263238	3.551040123938405	2.848466086479868	2.8335518450405166	0.45523303297522566	0.6704764924187466	0.6314574563048451	0.3781051849067921
DCTN1	3.021513413512064e-05	1.8592763972557143	2.451887751506011	2.818623048015116	2.4164551455499597	2.6542897478159135	2.7808687335998425	1.0921672422016468	1.4564259525396923	2.2977282309314804	1.970396317075829	2.32045873750002	1.830857261087998	1.976255875227424	1.8620558610447075	2.9207243799322264	3.1666570483387044	2.991763323380484	2.8580186535696637
DCTN2	1.0748979170180607e-06	3.5253533478485233	3.2089866724391065	3.434417543466537	3.119551289058033	2.8776385734365197	3.3127486298879485	5.454814758275074	3.625841433032375	3.283062401358505	4.348120876547987	3.215794977613944	3.2991455980978843	2.8531970523761436	3.2747914766700927	4.923913065002292	5.170703759982851	4.824752764852037	5.216638022098171
DCTN3	2.7503059766343788e-05	3.462922819657486	2.6847069756869284	2.9518908188470565	2.75422172071764	3.8071066349020932	2.863314253202295	4.19076144337516	3.7538382721470214	3.8301245189167252	3.1539082107785634	3.179878659514772	4.288828777248588	2.50463660433852	2.7718190826286677	6.690563397974062	6.169441181628891	5.762906362611625	6.711945230475332
DCUN1D1	0.0023439722116180175	1.392705257142371	1.5134105316471957	2.176824561650419	1.5726378389929643	1.25317075999113	2.192130123371999	2.1412748225803413	1.4555536499689867	1.4258297802226765	1.7300502311171297	1.0351859659280458	1.3792220039446577	2.1545466696587856	1.4485227145830364	2.223519817598518	2.6515109374731813	2.5686952450926217	2.1175488142386545
DCUN1D2	0.014813354523992444	0.7137810823206115	0.6126932795884316	0.8408959995052112	0.6339232936448852	1.0212293258578768	1.251658899223751	1.1131600297864508	1.0023356941531227	0.9009367816560382	0.7551606968666413	1.0390566644679837	0.9041903338061366	0.7660911306274145	1.4114873540061579	1.2449384298264	1.1459115033936293	1.5690546535765986	1.2455193118421624
DCUN1D5	9.009698080134023e-07	0.6158590091246375	0.5421946428538784	0.702379182546899	0.6173388758183007	0.5600103198142006	0.518916743580081	1.2275633136781097	0.695503796471318	0.4546974056682889	0.6001372971156318	0.4068735206861939	0.5984224204189444	0.5417961667074572	0.6202978504963391	1.0737173922189507	1.042482365509678	1.0184840970327715	1.074962537650122
DDAH2	8.477770147318695e-07	9.636314851547203	8.014282329773383	6.106531737817412	5.259933496572461	5.355334087791874	8.014282329773383	7.271277158797702	7.066427427425853	10.076124214840789	4.007645619906351	8.748447652743259	7.721517937223516	8.987669534087875	5.443130052033738	3.583862290224982	2.8893663174096282	2.299924208853787	3.056366460386286
DDB1	2.192199226546605e-06	3.4080525799534986	4.212932711416402	4.830291749019928	3.2660136064916094	3.337854230102584	4.966308183703776	3.95985767109587	3.6427946773064424	3.7522185326271784	3.8323296462553356	3.0453829872107474	3.523040893753916	3.6878996002937168	3.590959667397038	6.915543252587498	7.814253343400862	7.251307812938456	7.606075769866424
DDHD2	0.0005644026645389888	2.5235677569655164	1.7489038597776807	1.9617458871889524	1.8446102820783368	1.7753972898258796	2.548363494718324	1.1663163876487905	2.0776882762041438	1.4814654577277844	1.5554001506587238	1.6299599687134567	1.660474433315536	1.5988111323689354	1.9185273710343118	1.230498510997861	1.2823641155426084	1.4852365471152082	1.3053548919199585
DDTL	0.0006053505445690917	0.7775090777051928	1.2058272603626035	0.9401299954336836	1.0174150836000289	1.099824928401678	0.9384053816418986	0.49832171544433124	0.5592453151160638	0.9436763830473001	0.3382579107325674	0.9568885508488145	0.9080285154438388	0.6226403656144647	0.7647079574696591	1.2371350125183793	1.223390902266753	1.1569096923404725	1.4455108289922356
DDX1	6.390185206338114e-06	0.967592508554409	0.9791816978024941	1.1405430409017665	1.4702433013692315	1.4025976882773863	0.9801474633727829	1.2062546850811484	1.016767717158921	0.9619374150515131	0.9236915677021929	0.8047988479283537	1.0777921384365003	1.0446971287027802	0.9102131446613745	1.9275769099497353	2.1912247469504944	1.9531261570146456	2.1323088129538115
DDX11	0.028300043849012697	1.1630304363816406	1.1018388536780437	1.1783109512218468	1.0622894206543996	2.197664278507904	1.1157564316365196	2.4067210854667156	1.2202426897542926	0.7077571822256084	1.3287451730739464	1.6080679054414715	1.5949578225347905	1.6436417966308123	2.00053890146358	2.1811634935065127	2.573697294821572	1.6447050310523015	2.679575971288212
DDX21	0.03470881471651312	5.220920384366444	6.438478197168183	8.38339586032302	7.237948597856577	7.513956190907872	8.577133258221512	8.122734010545752	5.289316902651057	7.65727729284697	5.473325415613308	4.813593818350204	5.301293694985442	6.381993210362635	8.27923748201625	7.402237032635698	9.515817580022425	10.711569022996157	8.644633237022338
DDX23	1.5376032330864065e-07	5.0233332002606375	5.273634421688469	4.928680617552507	4.988403207211689	5.080910307870422	4.684418269072638	7.826103306966396	4.663516716522177	5.531804698205395	6.331623423565812	5.819856378513017	5.711234016158304	5.349993575613986	4.899068420142575	7.499978113224483	7.5028789150942385	7.611488230977197	7.739969600467875
DDX24	0.004219488888089588	9.21429930098683	10.991609558238327	10.271421291505439	9.109772759213048	10.217405728994589	12.567836086800233	5.373594809878134	7.428118588878274	12.358608200819289	11.465693408489988	9.413375960411276	10.271421291505439	9.066878668202158	7.712018745765909	7.137573454379644	8.154673672211228	8.198954042684392	7.1426939887882765
DDX26B	0.00011582325158668872	2.6489196230778562	2.107250691170129	1.9287150742293215	3.6956815445394913	2.7116613921821933	1.4225427301880076	1.671899039979892	4.12417791044779	2.146504403081794	2.5257118182379337	2.495314016340507	1.8341727774951728	1.575737866723971	3.1974446346501644	1.3846349008714003	1.2118359321504926	1.3843633605012915	1.147303739881147
DDX27	9.36808575466575e-06	1.3015160317535452	1.2085517551649958	1.2326806992484567	1.283181355452223	1.242597945408193	1.258785281208931	0.9337091164457451	0.9785684432061923	1.582759452390884	1.2504494214874287	1.2648619678819775	1.3406066674891346	0.9321315820315991	1.3674502029673958	2.7573085735858314	2.789317277816374	3.075444617262588	2.7144326568984414
DDX39A	1.9893413499693987e-07	7.271277158797702	6.767767960288942	6.378373166144804	7.354130706636385	7.999212146452379	6.409163313480325	16.1140282984554	9.127601746824906	7.622367427999734	5.160295964777978	7.373063417610663	8.332170146870663	7.1583731325275055	8.23052084652474	25.007121682147595	25.069542818981134	24.175309415606037	27.86696323060864
DDX41	2.273149337813385e-05	8.37144754990554	6.964521055369582	7.279939282223542	7.946073118868791	8.893398808196014	7.1583731325275055	8.904935137388174	7.8012069646814375	9.913647150264888	7.436767344138442	7.938497863324721	7.308655250677863	6.282876509040224	7.114741036412466	14.53953220024659	12.864423616065302	12.997272756540598	13.165494390016333
DDX46	0.0003362180352795948	0.8498744196098138	0.8725706326973007	0.9707474153656028	0.9288077951658471	1.0146326091219315	1.1421010574967356	0.9294861727440625	0.7874269872433444	1.0472177506338172	1.0627181703119672	0.8661762718551081	0.9006527724345565	1.0287856592347522	0.9526920312316258	1.296454190578686	1.3552334181981296	1.3716076426407182	1.5079376427877131
DDX5	0.001607523144203209	319.3596909294021	319.3596909294021	165.89065160595163	242.65027678264354	536.2113186932784	174.66091476696005	192.28637063875283	304.1849875355692	225.2000217654277	274.19551219249183	357.5499348137338	251.01123044660432	187.3169640606649	197.08695902679187	131.0331476320712	138.16734267556004	187.3169640606649	168.40461907047097
DDX50	2.8585139292774906e-09	0.8459016544881233	0.9816854989482489	1.12435453950784	1.0556244286185041	1.0235938077119084	1.2363836763929124	1.271808685743431	0.989610769307505	1.1765202976631486	1.1349528723580684	0.7905525651804318	1.1997939918954648	1.233878309569761	0.9533002662496259	1.6077197406099166	1.5481103053904026	1.5898983993720788	1.5979984561117937
